region,experiment,year,mean_temp,anomaly
subtropical,ssp126,2069,293.1598205566406,1.9731994628906477
subtropical,ssp126,2070,293.2196350097656,2.0330139160156477
subtropical,ssp126,2071,293.2249450683594,2.0383239746093977
subtropical,ssp126,2072,293.0472106933594,1.8605895996093977
subtropical,ssp126,2073,293.2018737792969,2.0152526855468977
subtropical,ssp126,2074,293.16558837890625,1.9789672851562727
subtropical,ssp126,2075,292.9458312988281,1.7592102050781477
subtropical,ssp126,2076,293.0712585449219,1.8846374511718977
subtropical,ssp126,2077,292.9447937011719,1.7581726074218977
subtropical,ssp126,2078,292.9896545410156,1.8030334472656477
subtropical,ssp126,2079,293.12677001953125,1.9401489257812727
subtropical,ssp126,2080,293.143798828125,1.9571777343750227
subtropical,ssp126,2081,293.1393127441406,1.9526916503906477
subtropical,ssp126,2082,293.1983947753906,2.0117736816406477
subtropical,ssp126,2083,293.2041931152344,2.0175720214843977
subtropical,ssp126,2084,293.11346435546875,1.9268432617187727
subtropical,ssp126,2085,293.22509765625,2.0384765625000227
subtropical,ssp126,2086,293.1703796386719,1.9837585449218977
subtropical,ssp126,2087,293.029541015625,1.8429199218750227
subtropical,ssp126,2088,293.079833984375,1.8932128906250227
subtropical,ssp126,2089,293.0969543457031,1.9103332519531477
subtropical,ssp126,2090,293.108154296875,1.9215332031250227
subtropical,ssp126,2091,293.1425476074219,1.9559265136718977
subtropical,ssp126,2092,293.1398620605469,1.9532409667968977
subtropical,ssp126,2093,293.0867614746094,1.9001403808593977
subtropical,ssp126,2094,293.0382385253906,1.8516174316406477
subtropical,ssp126,2095,293.11083984375,1.9242187500000227
subtropical,ssp126,2096,293.1712951660156,1.9846740722656477
subtropical,ssp126,2097,293.1170349121094,1.9304138183593977
subtropical,ssp126,2098,293.1404724121094,1.9538513183593977
subtropical,ssp126,2099,293.1690673828125,1.9824462890625227
subtropical,ssp126,2100,293.1062927246094,1.9196716308593977
subtropical,ssp126,2101,293.2630615234375,2.0764404296875227
subtropical,ssp126,2102,293.22784423828125,2.0412231445312727
subtropical,ssp126,2103,293.1841735839844,1.9975524902343977
subtropical,ssp126,2104,293.1294860839844,1.9428649902343977
subtropical,ssp126,2105,293.1303100585937,1.943688964843716
subtropical,ssp126,2106,293.055419921875,1.8687988281250227
subtropical,ssp126,2107,293.1458435058594,1.9592224121093977
subtropical,ssp126,2108,293.1069030761719,1.9202819824218977
subtropical,ssp126,2109,293.0858764648437,1.899255371093716
subtropical,ssp126,2110,293.067626953125,1.8810058593750227
subtropical,ssp126,2111,293.1752624511719,1.9886413574218977
subtropical,ssp126,2112,293.1007385253906,1.9141174316406477
subtropical,ssp126,2113,293.0126953125,1.8260742187500227
subtropical,ssp126,2114,293.1924743652344,2.0058532714843977
subtropical,ssp126,2115,293.1184387207031,1.9318176269531477
subtropical,ssp126,2116,293.0337219238281,1.8471008300781477
subtropical,ssp126,2117,293.1629333496094,1.9763122558593977
subtropical,ssp126,2118,293.1184387207031,1.9318176269531477
subtropical,ssp126,2119,293.0840148925781,1.8973937988281477
subtropical,ssp126,2120,292.9995422363281,1.8129211425781477
subtropical,ssp126,2121,293.1066589355469,1.9200378417968977
subtropical,ssp126,2122,293.122802734375,1.9361816406250227
subtropical,ssp126,2123,293.05792236328125,1.8713012695312727
subtropical,ssp126,2124,293.1558837890625,1.9692626953125227
subtropical,ssp126,2125,293.1566772460937,1.970056152343716
subtropical,ssp126,2126,293.09136962890625,1.9047485351562727
subtropical,ssp126,2127,293.0237121582031,1.8370910644531477
subtropical,ssp126,2128,293.0345153808594,1.8478942871093977
subtropical,ssp126,2129,293.0111694335937,1.824548339843716
subtropical,ssp126,2130,293.0453491210937,1.858728027343716
subtropical,ssp126,2131,292.9548645019531,1.7682434082031477
subtropical,ssp126,2132,292.9859313964844,1.7993103027343977
subtropical,ssp126,2133,293.0398254394531,1.8532043457031477
subtropical,ssp126,2134,293.0639953613281,1.8773742675781477
subtropical,ssp126,2135,292.9750671386719,1.7884460449218977
subtropical,ssp126,2136,292.9746398925781,1.7880187988281477
subtropical,ssp126,2137,292.9346008300781,1.7479797363281477
subtropical,ssp126,2138,292.8856506347656,1.6990295410156477
subtropical,ssp126,2139,292.96661376953125,1.7799926757812727
subtropical,ssp126,2140,293.0700378417969,1.8834167480468977
subtropical,ssp126,2141,292.8830261230469,1.6964050292968977
subtropical,ssp126,2142,292.9398498535156,1.7532287597656477
subtropical,ssp126,2143,293.0273132324219,1.8406921386718977
subtropical,ssp126,2144,292.9483947753906,1.7617736816406477
subtropical,ssp126,2145,292.8612670898437,1.674645996093716
subtropical,ssp126,2146,292.9394836425781,1.7528625488281477
subtropical,ssp126,2147,292.9322509765625,1.7456298828125227
subtropical,ssp126,2148,292.9674377441406,1.7808166503906477
subtropical,ssp126,2149,292.9714660644531,1.7848449707031477
subtropical,ssp126,2150,292.915771484375,1.7291503906250227
subtropical,ssp126,2151,292.8402709960937,1.653649902343716
subtropical,ssp126,2152,293.0048828125,1.8182617187500227
subtropical,ssp126,2153,292.8551330566406,1.6685119628906477
subtropical,ssp126,2154,292.9909362792969,1.8043151855468977
subtropical,ssp126,2155,292.8426818847656,1.6560607910156477
subtropical,ssp126,2156,292.909423828125,1.7228027343750227
subtropical,ssp126,2157,293.01788330078125,1.8312622070312727
subtropical,ssp126,2158,293.1067810058594,1.9201599121093977
subtropical,ssp126,2159,292.94903564453125,1.7624145507812727
subtropical,ssp126,2160,293.0578918457031,1.8712707519531477
subtropical,ssp126,2161,293.0270080566406,1.8403869628906477
subtropical,ssp126,2162,292.8669128417969,1.6802917480468977
subtropical,ssp126,2163,292.8882751464844,1.7016540527343977
subtropical,ssp126,2164,292.953369140625,1.7667480468750227
subtropical,ssp126,2165,292.8943786621094,1.7077575683593977
subtropical,ssp126,2166,292.8617553710937,1.675134277343716
subtropical,ssp126,2167,292.98956298828125,1.8029418945312727
subtropical,ssp126,2168,292.94659423828125,1.7599731445312727
subtropical,ssp126,2169,293.0158386230469,1.8292175292968977
subtropical,ssp126,2170,292.99627685546875,1.8096557617187727
subtropical,ssp126,2171,293.0219116210937,1.835290527343716
subtropical,ssp126,2172,292.9718322753906,1.7852111816406477
subtropical,ssp126,2173,292.8991394042969,1.7125183105468977
subtropical,ssp126,2174,292.9013977050781,1.7147766113281477
subtropical,ssp126,2175,292.8539428710937,1.667321777343716
subtropical,ssp126,2176,292.8168334960937,1.630212402343716
subtropical,ssp126,2177,292.9364929199219,1.7498718261718977
subtropical,ssp126,2178,292.9588928222656,1.7722717285156477
subtropical,ssp126,2179,292.99615478515625,1.8095336914062727
subtropical,ssp126,2180,292.9732971191406,1.7866760253906477
subtropical,ssp126,2181,293.0287475585937,1.842126464843716
subtropical,ssp126,2182,292.9377136230469,1.7510925292968977
subtropical,ssp126,2183,292.9383850097656,1.7517639160156477
subtropical,ssp126,2184,292.92236328125,1.7357421875000227
subtropical,ssp126,2185,292.8673095703125,1.6806884765625227
subtropical,ssp126,2186,292.8983764648437,1.711755371093716
subtropical,ssp126,2187,292.8309326171875,1.6443115234375227
subtropical,ssp126,2188,292.9857482910156,1.7991271972656477
subtropical,ssp126,2189,292.85821533203125,1.6715942382812727
subtropical,ssp126,2190,292.97882080078125,1.7921997070312727
subtropical,ssp126,2191,293.0421447753906,1.8555236816406477
subtropical,ssp126,2192,292.8533935546875,1.6667724609375227
subtropical,ssp126,2193,292.9728698730469,1.7862487792968977
subtropical,ssp126,2194,292.9443664550781,1.7577453613281477
subtropical,ssp126,2195,292.9736633300781,1.7870422363281477
subtropical,ssp126,2196,292.9061889648437,1.719567871093716
subtropical,ssp126,2197,292.8807373046875,1.6941162109375227
subtropical,ssp126,2198,292.8850402832031,1.6984191894531477
subtropical,ssp126,2199,292.9246826171875,1.7380615234375227
subtropical,ssp126,2200,292.8691711425781,1.6825500488281477
subtropical,ssp126,2201,292.8886413574219,1.7020202636718977
subtropical,ssp126,2202,292.8859558105469,1.6993347167968977
subtropical,ssp126,2203,292.9552917480469,1.7686706542968977
subtropical,ssp126,2204,292.8988342285156,1.7122131347656477
subtropical,ssp126,2205,292.9504089355469,1.7637878417968977
subtropical,ssp126,2206,292.9143981933594,1.7277770996093977
subtropical,ssp126,2207,293.0773010253906,1.8906799316406477
subtropical,ssp126,2208,292.9737854003906,1.7871643066406477
subtropical,ssp126,2209,293.0706787109375,1.8840576171875227
subtropical,ssp126,2210,292.9664001464844,1.7797790527343977
subtropical,ssp126,2211,292.9184265136719,1.7318054199218977
subtropical,ssp126,2212,292.8871154785156,1.7004943847656477
subtropical,ssp126,2213,292.8130798339844,1.6264587402343977
subtropical,ssp126,2214,292.8432006835937,1.656579589843716
subtropical,ssp126,2215,292.9759216308594,1.7893005371093977
subtropical,ssp126,2216,292.9324645996094,1.7458435058593977
subtropical,ssp126,2217,292.9726257324219,1.7860046386718977
subtropical,ssp126,2218,292.924072265625,1.7374511718750227
subtropical,ssp126,2219,292.8897399902344,1.7031188964843977
subtropical,ssp126,2220,293.0091552734375,1.8225341796875227
subtropical,ssp126,2221,292.8905334472656,1.7039123535156477
subtropical,ssp126,2222,293.0095520019531,1.8229309082031477
subtropical,ssp126,2223,292.9411315917969,1.7545104980468977
subtropical,ssp126,2224,292.9960632324219,1.8094421386718977
subtropical,ssp126,2225,292.9945373535156,1.8079162597656477
subtropical,ssp126,2226,292.8825378417969,1.6959167480468977
subtropical,ssp126,2227,292.8837585449219,1.6971374511718977
subtropical,ssp126,2228,292.8611755371094,1.6745544433593977
subtropical,ssp126,2229,292.96612548828125,1.7795043945312727
subtropical,ssp126,2230,292.9118957519531,1.7252746582031477
subtropical,ssp126,2231,292.88348388671875,1.6968627929687727
subtropical,ssp126,2232,292.8756408691406,1.6890197753906477
subtropical,ssp126,2233,292.8208923339844,1.6342712402343977
subtropical,ssp126,2234,292.9654235839844,1.7788024902343977
subtropical,ssp126,2235,292.9945068359375,1.8078857421875227
subtropical,ssp126,2236,293.0278015136719,1.8411804199218977
subtropical,ssp126,2237,292.9326477050781,1.7460266113281477
subtropical,ssp126,2238,292.8912658691406,1.7046447753906477
subtropical,ssp126,2239,292.9212341308594,1.7346130371093977
subtropical,ssp126,2240,292.8915710449219,1.7049499511718977
subtropical,ssp126,2241,292.9750671386719,1.7884460449218977
subtropical,ssp126,2242,292.92608642578125,1.7394653320312727
subtropical,ssp126,2243,292.9784851074219,1.7918640136718977
subtropical,ssp126,2244,293.0301818847656,1.8435607910156477
subtropical,ssp126,2245,292.96929931640625,1.7826782226562727
subtropical,ssp126,2246,292.8370666503906,1.6504455566406477
subtropical,ssp126,2247,292.9505310058594,1.7639099121093977
subtropical,ssp126,2248,292.94415283203125,1.7575317382812727
subtropical,ssp126,2249,292.9825744628906,1.7959533691406477
subtropical,ssp126,2250,292.8573913574219,1.6707702636718977
subtropical,ssp126,2251,292.8584289550781,1.6718078613281477
subtropical,ssp126,2252,292.8825988769531,1.6959777832031477
subtropical,ssp126,2253,292.8866271972656,1.7000061035156477
subtropical,ssp126,2254,292.8959350585937,1.709313964843716
subtropical,ssp126,2255,292.8623046875,1.6756835937500227
subtropical,ssp126,2256,292.93310546875,1.7464843750000227
subtropical,ssp126,2257,293.0276184082031,1.8409973144531477
subtropical,ssp126,2258,292.9538879394531,1.7672668457031477
subtropical,ssp126,2259,292.99188232421875,1.8052612304687727
subtropical,ssp126,2260,292.9044494628906,1.7178283691406477
subtropical,ssp126,2261,292.95849609375,1.7718750000000227
subtropical,ssp126,2262,293.0712585449219,1.8846374511718977
subtropical,ssp126,2263,293.0276184082031,1.8409973144531477
subtropical,ssp126,2264,292.93927001953125,1.7526489257812727
subtropical,ssp126,2265,292.93634033203125,1.7497192382812727
subtropical,ssp126,2266,293.0210266113281,1.8344055175781477
subtropical,ssp126,2267,293.0238342285156,1.8372131347656477
subtropical,ssp126,2268,293.0090637207031,1.8224426269531477
subtropical,ssp126,2269,292.9666748046875,1.7800537109375227
subtropical,ssp126,2270,292.9589233398437,1.772302246093716
subtropical,ssp126,2271,292.9488220214844,1.7622009277343977
subtropical,ssp126,2272,292.9659423828125,1.7793212890625227
subtropical,ssp126,2273,292.9740905761719,1.7874694824218977
subtropical,ssp126,2274,293.0513000488281,1.8646789550781477
subtropical,ssp126,2275,293.0826110839844,1.8959899902343977
subtropical,ssp126,2276,292.9654541015625,1.7788330078125227
subtropical,ssp126,2277,292.91131591796875,1.7246948242187727
subtropical,ssp126,2278,292.9345703125,1.7479492187500227
subtropical,ssp126,2279,292.9708557128906,1.7842346191406477
subtropical,ssp126,2280,292.9789428710937,1.792321777343716
subtropical,ssp126,2281,293.0845642089844,1.8979431152343977
subtropical,ssp126,2282,293.0184326171875,1.8318115234375227
subtropical,ssp126,2283,292.9613342285156,1.7747131347656477
subtropical,ssp126,2284,293.0624694824219,1.8758483886718977
subtropical,ssp126,2285,292.9918518066406,1.8052307128906477
subtropical,ssp126,2286,292.9921569824219,1.8055358886718977
subtropical,ssp126,2287,293.02203369140625,1.8354125976562727
subtropical,ssp126,2288,293.1846923828125,1.9980712890625227
subtropical,ssp126,2289,293.1217346191406,1.9351135253906477
subtropical,ssp126,2290,293.0069580078125,1.8203369140625227
subtropical,ssp126,2291,293.1383361816406,1.9517150878906477
subtropical,ssp126,2292,293.0242919921875,1.8376708984375227
subtropical,ssp126,2293,293.0765686035156,1.8899475097656477
subtropical,ssp126,2294,293.1204528808594,1.9338317871093977
subtropical,ssp126,2295,293.0867919921875,1.9001708984375227
subtropical,ssp126,2296,293.0565490722656,1.8699279785156477
subtropical,ssp126,2297,293.0727844238281,1.8861633300781477
subtropical,ssp126,2298,293.0519104003906,1.8652893066406477
subtropical,ssp126,2299,293.0392761230469,1.8526550292968977
temperate,ssp126,2015,280.2313537597656,1.2354614257812386
temperate,ssp126,2016,280.2809753417969,1.2850830078124886
temperate,ssp126,2017,280.4028625488281,1.4069702148437386
temperate,ssp126,2018,280.3525390625,1.3566467285156136
temperate,ssp126,2019,280.1939697265625,1.1980773925781136
temperate,ssp126,2020,280.27862548828125,1.2827331542968636
temperate,ssp126,2021,280.1770324707031,1.1811401367187386
temperate,ssp126,2022,280.3265991210937,1.3307067871093068
temperate,ssp126,2023,280.3256530761719,1.3297607421874886
temperate,ssp126,2024,280.3945617675781,1.3986694335937386
temperate,ssp126,2025,280.5488586425781,1.5529663085937386
temperate,ssp126,2026,280.5111999511719,1.5153076171874886
temperate,ssp126,2027,280.5955810546875,1.5996887207031136
temperate,ssp126,2028,280.4567565917969,1.4608642578124886
temperate,ssp126,2029,280.4674377441406,1.4715454101562386
temperate,ssp126,2030,280.5965576171875,1.6006652832031136
temperate,ssp126,2031,280.6500549316406,1.6541625976562386
temperate,ssp126,2032,280.5270690917969,1.5311767578124886
temperate,ssp126,2033,280.6294250488281,1.6335327148437386
temperate,ssp126,2034,280.80914306640625,1.8132507324218636
temperate,ssp126,2035,280.793212890625,1.7973205566406136
temperate,ssp126,2036,280.8359069824219,1.8400146484374886
temperate,ssp126,2037,280.6994934082031,1.7036010742187386
temperate,ssp126,2038,280.9651794433594,1.9692871093749886
temperate,ssp126,2039,281.0257873535156,2.0298950195312386
temperate,ssp126,2040,281.0130920410156,2.0171997070312386
temperate,ssp126,2041,280.74639892578125,1.7505065917968636
temperate,ssp126,2042,280.95318603515625,1.9572937011718636
temperate,ssp126,2043,280.6361999511719,1.6403076171874886
temperate,ssp126,2044,280.95086669921875,1.9549743652343636
temperate,ssp126,2045,280.923583984375,1.9276916503906136
temperate,ssp126,2046,280.7930603027344,1.7971679687499886
temperate,ssp126,2047,280.7256164550781,1.7297241210937386
temperate,ssp126,2048,281.1119079589844,2.1160156249999886
temperate,ssp126,2049,280.8734130859375,1.8775207519531136
temperate,ssp126,2050,280.8582458496094,1.8623535156249886
temperate,ssp126,2051,280.77911376953125,1.7832214355468636
temperate,ssp126,2052,281.0414428710937,2.045550537109307
temperate,ssp126,2053,280.9195861816406,1.9236938476562386
temperate,ssp126,2054,280.7984924316406,1.8026000976562386
temperate,ssp126,2055,280.9776306152344,1.9817382812499886
temperate,ssp126,2056,280.9400939941406,1.9442016601562386
temperate,ssp126,2057,281.0143127441406,2.0184204101562386
temperate,ssp126,2058,280.8543395996094,1.8584472656249886
temperate,ssp126,2059,281.07965087890625,2.0837585449218636
temperate,ssp126,2060,281.0644836425781,2.0685913085937386
temperate,ssp126,2061,281.0360412597656,2.0401489257812386
temperate,ssp126,2062,281.0833740234375,2.0874816894531136
temperate,ssp126,2063,281.0716552734375,2.0757629394531136
temperate,ssp126,2064,281.0497741699219,2.0538818359374886
temperate,ssp126,2065,280.9458923339844,1.9499999999999886
temperate,ssp126,2066,280.9879150390625,1.9920227050781136
temperate,ssp126,2067,280.950439453125,1.9545471191406136
temperate,ssp126,2068,281.0023193359375,2.0064270019531136
temperate,ssp126,2069,281.083251953125,2.0873596191406136
temperate,ssp126,2070,281.3625793457031,2.3666870117187386
temperate,ssp126,2071,281.21759033203125,2.2216979980468636
temperate,ssp126,2072,281.2402038574219,2.2443115234374886
temperate,ssp126,2073,281.15740966796875,2.1615173339843636
temperate,ssp126,2074,281.1918640136719,2.1959716796874886
temperate,ssp126,2075,281.0108947753906,2.0150024414062386
temperate,ssp126,2076,280.86309814453125,1.8672058105468636
temperate,ssp126,2077,281.0526123046875,2.0567199707031136
temperate,ssp126,2078,281.1695251464844,2.1736328124999886
temperate,ssp126,2079,281.0633850097656,2.0674926757812386
temperate,ssp126,2080,281.1757202148437,2.179827880859307
temperate,ssp126,2081,281.1520080566406,2.1561157226562386
temperate,ssp126,2082,281.0293273925781,2.0334350585937386
temperate,ssp126,2083,281.35845947265625,2.3625671386718636
temperate,ssp126,2084,281.2417297363281,2.2458374023437386
temperate,ssp126,2085,281.1274719238281,2.1315795898437386
temperate,ssp126,2086,281.0760192871094,2.0801269531249886
temperate,ssp126,2087,280.9194641113281,1.9235717773437386
temperate,ssp126,2088,281.2728271484375,2.2769348144531136
temperate,ssp126,2089,281.10906982421875,2.1131774902343636
temperate,ssp126,2090,281.1558837890625,2.1599914550781136
temperate,ssp126,2091,281.0264587402344,2.0305664062499886
temperate,ssp126,2092,281.3572998046875,2.3614074707031136
temperate,ssp126,2093,281.1481628417969,2.1522705078124886
temperate,ssp126,2094,281.1642761230469,2.1683837890624886
temperate,ssp126,2095,281.21923828125,2.2233459472656136
temperate,ssp126,2096,281.3312683105469,2.3353759765624886
temperate,ssp126,2097,281.0000915527344,2.0041992187499886
temperate,ssp126,2098,281.3695068359375,2.3736145019531136
temperate,ssp126,2099,281.2457580566406,2.2498657226562386
temperate,ssp126,2100,281.3878173828125,2.3919250488281136
temperate,ssp126,2101,281.3824768066406,2.3865844726562386
temperate,ssp126,2102,281.3971252441406,2.4012329101562386
temperate,ssp126,2103,281.2998962402344,2.3040039062499886
temperate,ssp126,2104,281.2182312011719,2.2223388671874886
temperate,ssp126,2105,281.1519470214844,2.1560546874999886
temperate,ssp126,2106,281.1822509765625,2.1863586425781136
temperate,ssp126,2107,281.2084045410156,2.2125122070312386
temperate,ssp126,2108,281.0192565917969,2.0233642578124886
temperate,ssp126,2109,281.3673400878906,2.3714477539062386
temperate,ssp126,2110,281.46246337890625,2.4665710449218636
temperate,ssp126,2111,281.17529296875,2.1794006347656136
temperate,ssp126,2112,281.03692626953125,2.0410339355468636
temperate,ssp126,2113,281.0397644042969,2.0438720703124886
temperate,ssp126,2114,281.1303405761719,2.1344482421874886
temperate,ssp126,2115,281.2061767578125,2.2102844238281136
temperate,ssp126,2116,281.0251770019531,2.0292846679687386
temperate,ssp126,2117,281.3060913085937,2.310198974609307
temperate,ssp126,2118,281.2154541015625,2.2195617675781136
temperate,ssp126,2119,280.9831237792969,1.9872314453124886
temperate,ssp126,2120,281.1463928222656,2.1505004882812386
temperate,ssp126,2121,281.0878295898437,2.091937255859307
temperate,ssp126,2122,281.1585388183594,2.1626464843749886
temperate,ssp126,2123,281.0044860839844,2.0085937499999886
temperate,ssp126,2124,281.02056884765625,2.0246765136718636
temperate,ssp126,2125,281.1817626953125,2.1858703613281136
temperate,ssp126,2126,281.07440185546875,2.0785095214843636
temperate,ssp126,2127,281.0960998535156,2.1002075195312386
temperate,ssp126,2128,281.09295654296875,2.0970642089843636
temperate,ssp126,2129,281.1068420410156,2.1109497070312386
temperate,ssp126,2130,280.9885559082031,1.9926635742187386
temperate,ssp126,2131,281.0347595214844,2.0388671874999886
temperate,ssp126,2132,281.0362854003906,2.0403930664062386
temperate,ssp126,2133,281.0836486816406,2.0877563476562386
temperate,ssp126,2134,281.0056457519531,2.0097534179687386
temperate,ssp126,2135,281.08349609375,2.0876037597656136
temperate,ssp126,2136,281.201904296875,2.2060119628906136
temperate,ssp126,2137,280.97906494140625,1.9831726074218636
temperate,ssp126,2138,281.0126953125,2.0168029785156136
temperate,ssp126,2139,280.8762512207031,1.8803588867187386
temperate,ssp126,2140,281.1733703613281,2.1774780273437386
temperate,ssp126,2141,280.967529296875,1.9716369628906136
temperate,ssp126,2142,280.9152526855469,1.9193603515624886
temperate,ssp126,2143,280.9318542480469,1.9359619140624886
temperate,ssp126,2144,280.9619445800781,1.9660522460937386
temperate,ssp126,2145,280.938720703125,1.9428283691406136
temperate,ssp126,2146,280.71435546875,1.7184631347656136
temperate,ssp126,2147,281.1506652832031,2.1547729492187386
temperate,ssp126,2148,280.7953186035156,1.7994262695312386
temperate,ssp126,2149,280.8914489746094,1.8955566406249886
temperate,ssp126,2150,280.97760009765625,1.9817077636718636
temperate,ssp126,2151,280.7916259765625,1.7957336425781136
temperate,ssp126,2152,280.8893127441406,1.8934204101562386
temperate,ssp126,2153,280.7991027832031,1.8032104492187386
temperate,ssp126,2154,280.7175598144531,1.7216674804687386
temperate,ssp126,2155,280.971923828125,1.9760314941406136
temperate,ssp126,2156,281.0085754394531,2.0126831054687386
temperate,ssp126,2157,280.7962951660156,1.8004028320312386
temperate,ssp126,2158,280.8473815917969,1.8514892578124886
temperate,ssp126,2159,281.2584228515625,2.2625305175781136
temperate,ssp126,2160,280.78533935546875,1.7894470214843636
temperate,ssp126,2161,280.7391662597656,1.7432739257812386
temperate,ssp126,2162,280.6820983886719,1.6862060546874886
temperate,ssp126,2163,280.9407653808594,1.9448730468749886
temperate,ssp126,2164,280.75079345703125,1.7549011230468636
temperate,ssp126,2165,280.9516906738281,1.9557983398437386
temperate,ssp126,2166,280.8603210449219,1.8644287109374886
temperate,ssp126,2167,280.8854675292969,1.8895751953124886
temperate,ssp126,2168,280.9441223144531,1.9482299804687386
temperate,ssp126,2169,280.9012451171875,1.9053527832031136
temperate,ssp126,2170,280.9365539550781,1.9406616210937386
temperate,ssp126,2171,280.8778991699219,1.8820068359374886
temperate,ssp126,2172,280.7572937011719,1.7614013671874886
temperate,ssp126,2173,280.9710998535156,1.9752075195312386
temperate,ssp126,2174,280.9129943847656,1.9171020507812386
temperate,ssp126,2175,280.9594421386719,1.9635498046874886
temperate,ssp126,2176,280.8616638183594,1.8657714843749886
temperate,ssp126,2177,280.7641296386719,1.7682373046874886
temperate,ssp126,2178,280.8303527832031,1.8344604492187386
temperate,ssp126,2179,280.7889404296875,1.7930480957031136
temperate,ssp126,2180,280.8886413574219,1.8927490234374886
temperate,ssp126,2181,280.8763122558594,1.8804199218749886
temperate,ssp126,2182,280.99029541015625,1.9944030761718636
temperate,ssp126,2183,280.8746032714844,1.8787109374999886
temperate,ssp126,2184,280.89752197265625,1.9016296386718636
temperate,ssp126,2185,280.924072265625,1.9281799316406136
temperate,ssp126,2186,281.0919189453125,2.0960266113281136
temperate,ssp126,2187,280.8431091308594,1.8472167968749886
temperate,ssp126,2188,280.99951171875,2.0036193847656136
temperate,ssp126,2189,281.0611267089844,2.0652343749999886
temperate,ssp126,2190,280.9267883300781,1.9308959960937386
temperate,ssp126,2191,280.9126892089844,1.9167968749999886
temperate,ssp126,2192,280.8072204589844,1.8113281249999886
temperate,ssp126,2193,280.9041442871094,1.9082519531249886
temperate,ssp126,2194,280.9808349609375,1.9849426269531136
temperate,ssp126,2195,280.7991027832031,1.8032104492187386
temperate,ssp126,2196,280.9868469238281,1.9909545898437386
temperate,ssp126,2197,281.0877380371094,2.0918457031249886
temperate,ssp126,2198,281.0909729003906,2.0950805664062386
temperate,ssp126,2199,280.8343811035156,1.8384887695312386
temperate,ssp126,2200,280.9958190917969,1.9999267578124886
temperate,ssp126,2201,280.9980773925781,2.0021850585937386
temperate,ssp126,2202,281.0154113769531,2.0195190429687386
temperate,ssp126,2203,281.1461486816406,2.1502563476562386
temperate,ssp126,2204,281.0468444824219,2.0509521484374886
temperate,ssp126,2205,281.0057373046875,2.0098449707031136
temperate,ssp126,2206,280.9569396972656,1.9610473632812386
temperate,ssp126,2207,281.01446533203125,2.0185729980468636
temperate,ssp126,2208,280.9120178222656,1.9161254882812386
temperate,ssp126,2209,280.9812316894531,1.9853393554687386
temperate,ssp126,2210,281.0202941894531,2.0244018554687386
temperate,ssp126,2211,280.9542541503906,1.9583618164062386
temperate,ssp126,2212,280.924560546875,1.9286682128906136
temperate,ssp126,2213,281.0038146972656,2.0079223632812386
temperate,ssp126,2214,280.9373779296875,1.9414855957031136
temperate,ssp126,2215,280.8392028808594,1.8433105468749886
temperate,ssp126,2216,280.80615234375,1.8102600097656136
temperate,ssp126,2217,281.0310974121094,2.0352050781249886
temperate,ssp126,2218,281.13671875,2.1408264160156136
temperate,ssp126,2219,280.7895202636719,1.7936279296874886
temperate,ssp126,2220,280.9538269042969,1.9579345703124886
temperate,ssp126,2221,280.90252685546875,1.9066345214843636
temperate,ssp126,2222,281.0746154785156,2.0787231445312386
temperate,ssp126,2223,280.9668273925781,1.9709350585937386
temperate,ssp126,2224,281.0084228515625,2.0125305175781136
temperate,ssp126,2225,281.0212097167969,2.0253173828124886
temperate,ssp126,2226,280.7345275878906,1.7386352539062386
temperate,ssp126,2227,280.9103698730469,1.9144775390624886
temperate,ssp126,2228,280.8131408691406,1.8172485351562386
temperate,ssp126,2229,280.8619689941406,1.8660766601562386
temperate,ssp126,2230,281.01934814453125,2.0234558105468636
temperate,ssp126,2231,280.9886474609375,1.9927551269531136
temperate,ssp126,2232,280.7623596191406,1.7664672851562386
temperate,ssp126,2233,280.845947265625,1.8500549316406136
temperate,ssp126,2234,280.9335021972656,1.9376098632812386
temperate,ssp126,2235,280.8767395019531,1.8808471679687386
temperate,ssp126,2236,280.8970947265625,1.9012023925781136
temperate,ssp126,2237,280.8235168457031,1.8276245117187386
temperate,ssp126,2238,280.83038330078125,1.8344909667968636
temperate,ssp126,2239,280.9855041503906,1.9896118164062386
temperate,ssp126,2240,280.9418029785156,1.9459106445312386
temperate,ssp126,2241,280.9671936035156,1.9713012695312386
temperate,ssp126,2242,281.078857421875,2.0829650878906136
temperate,ssp126,2243,281.0777282714844,2.0818359374999886
temperate,ssp126,2244,280.8255310058594,1.8296386718749886
temperate,ssp126,2245,280.853515625,1.8576232910156136
temperate,ssp126,2246,280.8971252441406,1.9012329101562386
temperate,ssp126,2247,280.8701477050781,1.8742553710937386
temperate,ssp126,2248,281.2287292480469,2.2328369140624886
temperate,ssp126,2249,280.83233642578125,1.8364440917968636
temperate,ssp126,2250,280.8414001464844,1.8455078124999886
temperate,ssp126,2251,280.9015197753906,1.9056274414062386
temperate,ssp126,2252,281.01373291015625,2.0178405761718636
temperate,ssp126,2253,280.88995361328125,1.8940612792968636
temperate,ssp126,2254,280.7719116210937,1.7760192871093068
temperate,ssp126,2255,280.9086608886719,1.9127685546874886
temperate,ssp126,2256,281.1173400878906,2.1214477539062386
temperate,ssp126,2257,281.0173034667969,2.0214111328124886
temperate,ssp126,2258,280.9693603515625,1.9734680175781136
temperate,ssp126,2259,280.8616638183594,1.8657714843749886
