,region,experiment,year,mean_temp,anomaly
321,subtropical,historical,2006,291.8463439941406,0.659759521484375
322,subtropical,historical,2007,291.84063720703125,0.654052734375
323,subtropical,historical,2008,291.776123046875,0.58953857421875
324,subtropical,historical,2009,291.8847351074219,0.698150634765625
325,subtropical,historical,2010,291.9161376953125,0.72955322265625
326,subtropical,historical,2011,291.9796142578125,0.79302978515625
327,subtropical,historical,2012,291.9649658203125,0.77838134765625
328,subtropical,historical,2013,291.99786376953125,0.811279296875
329,subtropical,historical,2014,292.0744934082031,0.887908935546875
330,temperate,historical,1850,279.0074768066406,0.0115966796875
331,temperate,historical,1851,278.921875,-0.074005126953125
332,temperate,historical,1852,279.0573425292969,0.06146240234375
333,temperate,historical,1853,278.666748046875,-0.329132080078125
334,temperate,historical,1854,278.7139892578125,-0.281890869140625
335,temperate,historical,1855,278.8440246582031,-0.15185546875
336,temperate,historical,1856,279.0093994140625,0.013519287109375
337,temperate,historical,1857,278.8604431152344,-0.13543701171875
338,temperate,historical,1858,278.6936340332031,-0.30224609375
339,temperate,historical,1859,278.98077392578125,-0.015106201171875
340,temperate,historical,1860,279.0682678222656,0.0723876953125
341,temperate,historical,1861,278.9421081542969,-0.05377197265625
342,temperate,historical,1862,278.72882080078125,-0.267059326171875
343,temperate,historical,1863,278.9786376953125,-0.017242431640625
344,temperate,historical,1864,278.71453857421875,-0.281341552734375
345,temperate,historical,1865,278.7572937011719,-0.23858642578125
346,temperate,historical,1866,279.07049560546875,0.074615478515625
347,temperate,historical,1867,279.03521728515625,0.039337158203125
348,temperate,historical,1868,279.0128479003906,0.0169677734375
349,temperate,historical,1869,278.7364807128906,-0.2593994140625
350,temperate,historical,1870,278.994140625,-0.001739501953125
351,temperate,historical,1871,279.0087585449219,0.01287841796875
352,temperate,historical,1872,278.9146423339844,-0.08123779296875
353,temperate,historical,1873,278.9318542480469,-0.06402587890625
354,temperate,historical,1874,278.8436584472656,-0.1522216796875
355,temperate,historical,1875,279.1591491699219,0.16326904296875
356,temperate,historical,1876,279.1860656738281,0.190185546875
357,temperate,historical,1877,278.9414978027344,-0.05438232421875
358,temperate,historical,1878,279.1280822753906,0.1322021484375
359,temperate,historical,1879,279.1307067871094,0.13482666015625
360,temperate,historical,1880,279.1647644042969,0.16888427734375
361,temperate,historical,1881,279.1064758300781,0.110595703125
362,temperate,historical,1882,279.234619140625,0.238739013671875
363,temperate,historical,1883,278.8985595703125,-0.097320556640625
364,temperate,historical,1884,278.6011962890625,-0.394683837890625
365,temperate,historical,1885,278.7434997558594,-0.25238037109375
366,temperate,historical,1886,278.8108215332031,-0.18505859375
367,temperate,historical,1887,278.76495361328125,-0.230926513671875
368,temperate,historical,1888,278.7883605957031,-0.20751953125
369,temperate,historical,1889,278.8061218261719,-0.18975830078125
370,temperate,historical,1890,278.7969665527344,-0.19891357421875
371,temperate,historical,1891,278.8144836425781,-0.181396484375
372,temperate,historical,1892,278.8998718261719,-0.09600830078125
373,temperate,historical,1893,278.9693298339844,-0.02655029296875
374,temperate,historical,1894,278.79290771484375,-0.202972412109375
375,temperate,historical,1895,278.8641357421875,-0.131744384765625
376,temperate,historical,1896,278.94927978515625,-0.046600341796875
377,temperate,historical,1897,279.0585021972656,0.0626220703125
378,temperate,historical,1898,279.1640625,0.168182373046875
379,temperate,historical,1899,278.8225402832031,-0.17333984375
380,temperate,historical,1900,278.82177734375,-0.174102783203125
381,temperate,historical,1901,278.6832580566406,-0.3126220703125
382,temperate,historical,1902,278.8219909667969,-0.17388916015625
383,temperate,historical,1903,278.7208251953125,-0.275054931640625
384,temperate,historical,1904,278.76513671875,-0.230743408203125
385,temperate,historical,1905,279.0043029785156,0.0084228515625
386,temperate,historical,1906,278.8861083984375,-0.109771728515625
387,temperate,historical,1907,278.864990234375,-0.130889892578125
388,temperate,historical,1908,278.6352233886719,-0.36065673828125
389,temperate,historical,1909,278.7802734375,-0.215606689453125
390,temperate,historical,1910,278.74755859375,-0.248321533203125
391,temperate,historical,1911,278.905029296875,-0.090850830078125
392,temperate,historical,1912,278.8345031738281,-0.161376953125
393,temperate,historical,1913,279.0042724609375,0.008392333984375
394,temperate,historical,1914,278.9115905761719,-0.08428955078125
395,temperate,historical,1915,278.8760681152344,-0.11981201171875
396,temperate,historical,1916,278.8589172363281,-0.136962890625
397,temperate,historical,1917,279.0636291503906,0.0677490234375
398,temperate,historical,1918,278.92059326171875,-0.075286865234375
399,temperate,historical,1919,279.0895080566406,0.0936279296875
400,temperate,historical,1920,278.9381103515625,-0.057769775390625
401,temperate,historical,1921,279.12115478515625,0.125274658203125
402,temperate,historical,1922,279.0835876464844,0.08770751953125
403,temperate,historical,1923,279.14202880859375,0.146148681640625
404,temperate,historical,1924,279.08624267578125,0.090362548828125
405,temperate,historical,1925,279.0926513671875,0.096771240234375
406,temperate,historical,1926,279.2132873535156,0.2174072265625
407,temperate,historical,1927,279.1925048828125,0.196624755859375
408,temperate,historical,1928,279.1756286621094,0.17974853515625
409,temperate,historical,1929,279.1117858886719,0.11590576171875
410,temperate,historical,1930,279.1250915527344,0.12921142578125
411,temperate,historical,1931,279.2886047363281,0.292724609375
412,temperate,historical,1932,279.2330322265625,0.237152099609375
413,temperate,historical,1933,279.2206115722656,0.2247314453125
414,temperate,historical,1934,279.0203857421875,0.024505615234375
415,temperate,historical,1935,279.0905456542969,0.09466552734375
416,temperate,historical,1936,279.1746826171875,0.178802490234375
417,temperate,historical,1937,279.1893615722656,0.1934814453125
418,temperate,historical,1938,279.2090148925781,0.213134765625
419,temperate,historical,1939,279.1318054199219,0.13592529296875
420,temperate,historical,1940,279.1047058105469,0.10882568359375
421,temperate,historical,1941,279.1683654785156,0.1724853515625
422,temperate,historical,1942,279.1893615722656,0.1934814453125
423,temperate,historical,1943,279.0376892089844,0.04180908203125
424,temperate,historical,1944,279.14923095703125,0.153350830078125
425,temperate,historical,1945,279.0920104980469,0.09613037109375
426,temperate,historical,1946,278.9950256347656,-0.0008544921875
427,temperate,historical,1947,278.7965393066406,-0.1993408203125
428,temperate,historical,1948,279.0320129394531,0.0361328125
429,temperate,historical,1949,279.2171630859375,0.221282958984375
430,temperate,historical,1950,278.9757385253906,-0.0201416015625
431,temperate,historical,1951,279.2030334472656,0.2071533203125
432,temperate,historical,1952,279.3453369140625,0.349456787109375
433,temperate,historical,1953,279.1209716796875,0.125091552734375
434,temperate,historical,1954,279.0977783203125,0.101898193359375
435,temperate,historical,1955,279.1700439453125,0.174163818359375
436,temperate,historical,1956,278.8165283203125,-0.179351806640625
437,temperate,historical,1957,278.7875061035156,-0.2083740234375
438,temperate,historical,1958,278.8511047363281,-0.144775390625
439,temperate,historical,1959,278.9521484375,-0.043731689453125
440,temperate,historical,1960,279.0276794433594,0.03179931640625
441,temperate,historical,1961,279.1139831542969,0.11810302734375
442,temperate,historical,1962,279.2881164550781,0.292236328125
443,temperate,historical,1963,279.1007995605469,0.10491943359375
444,temperate,historical,1964,279.0268249511719,0.03094482421875
445,temperate,historical,1965,278.7027893066406,-0.2930908203125
446,temperate,historical,1966,278.783203125,-0.212677001953125
447,temperate,historical,1967,278.9749450683594,-0.02093505859375
448,temperate,historical,1968,278.8633117675781,-0.132568359375
449,temperate,historical,1969,278.9354248046875,-0.060455322265625
450,temperate,historical,1970,278.8861389160156,-0.1097412109375
451,temperate,historical,1971,278.78607177734375,-0.209808349609375
452,temperate,historical,1972,278.9231872558594,-0.07269287109375
453,temperate,historical,1973,279.1784973144531,0.1826171875
454,temperate,historical,1974,279.1476745605469,0.15179443359375
455,temperate,historical,1975,278.9415283203125,-0.054351806640625
456,temperate,historical,1976,278.971923828125,-0.023956298828125
457,temperate,historical,1977,279.12213134765625,0.126251220703125
458,temperate,historical,1978,279.0931701660156,0.0972900390625
459,temperate,historical,1979,278.8534240722656,-0.1424560546875
460,temperate,historical,1980,278.8114929199219,-0.18438720703125
461,temperate,historical,1981,279.1517028808594,0.15582275390625
462,temperate,historical,1982,278.9324035644531,-0.0634765625
463,temperate,historical,1983,279.0173034667969,0.02142333984375
464,temperate,historical,1984,278.9197998046875,-0.076080322265625
465,temperate,historical,1985,278.79718017578125,-0.198699951171875
466,temperate,historical,1986,279.2369689941406,0.2410888671875
467,temperate,historical,1987,279.2683410644531,0.2724609375
468,temperate,historical,1988,279.4355773925781,0.439697265625
469,temperate,historical,1989,279.3760070800781,0.380126953125
470,temperate,historical,1990,279.3951721191406,0.3992919921875
471,temperate,historical,1991,279.2345275878906,0.2386474609375
472,temperate,historical,1992,279.1321716308594,0.13629150390625
473,temperate,historical,1993,279.2862548828125,0.290374755859375
474,temperate,historical,1994,279.3686218261719,0.37274169921875
475,temperate,historical,1995,279.4956359863281,0.499755859375
476,temperate,historical,1996,279.3582763671875,0.362396240234375
477,temperate,historical,1997,279.5806884765625,0.584808349609375
478,temperate,historical,1998,279.5086364746094,0.51275634765625
479,temperate,historical,1999,279.45721435546875,0.461334228515625
480,temperate,historical,2000,279.6224060058594,0.62652587890625
481,temperate,historical,2001,279.7797546386719,0.78387451171875
482,temperate,historical,2002,280.063232421875,1.067352294921875
483,temperate,historical,2003,279.7379455566406,0.7420654296875
484,temperate,historical,2004,279.7703857421875,0.774505615234375
485,temperate,historical,2005,279.84185791015625,0.845977783203125
486,temperate,historical,2006,279.8022155761719,0.80633544921875
487,temperate,historical,2007,279.96142578125,0.965545654296875
488,temperate,historical,2008,279.9668884277344,0.97100830078125
489,temperate,historical,2009,280.1271057128906,1.1312255859375
490,temperate,historical,2010,279.9872741699219,0.99139404296875
491,temperate,historical,2011,280.0697021484375,1.073822021484375
492,temperate,historical,2012,280.0479736328125,1.052093505859375
493,temperate,historical,2013,280.0747985839844,1.07891845703125
494,temperate,historical,2014,280.2078552246094,1.21197509765625
495,polar,historical,1850,252.9102783203125,-0.8563079833984375
496,polar,historical,1851,252.5948944091797,-1.17169189453125
497,polar,historical,1852,253.0501251220703,-0.716461181640625
498,polar,historical,1853,252.2161865234375,-1.5503997802734375
499,polar,historical,1854,252.49916076660156,-1.267425537109375
500,polar,historical,1855,253.04017639160156,-0.726409912109375
501,polar,historical,1856,252.98399353027344,-0.7825927734375
502,polar,historical,1857,253.2228546142578,-0.543731689453125
503,polar,historical,1858,252.67730712890625,-1.0892791748046875
504,polar,historical,1859,252.7350311279297,-1.03155517578125
505,polar,historical,1860,253.45587158203125,-0.3107147216796875
506,polar,historical,1861,252.6962890625,-1.0702972412109375
507,polar,historical,1862,252.3583984375,-1.4081878662109375
508,polar,historical,1863,252.6216583251953,-1.144927978515625
509,polar,historical,1864,252.94654846191406,-0.820037841796875
510,polar,historical,1865,252.9761199951172,-0.79046630859375
511,polar,historical,1866,252.9408721923828,-0.825714111328125
512,polar,historical,1867,252.68504333496094,-1.08154296875
513,polar,historical,1868,253.27452087402344,-0.4920654296875
514,polar,historical,1869,252.8914337158203,-0.875152587890625
515,polar,historical,1870,252.8710174560547,-0.89556884765625
516,polar,historical,1871,253.8074493408203,0.040863037109375
517,polar,historical,1872,252.6659698486328,-1.100616455078125
518,polar,historical,1873,252.84092712402344,-0.9256591796875
519,polar,historical,1874,253.1356964111328,-0.630889892578125
520,polar,historical,1875,252.52281188964844,-1.2437744140625
521,polar,historical,1876,252.51527404785156,-1.251312255859375
522,polar,historical,1877,252.9494171142578,-0.817169189453125
523,polar,historical,1878,253.4038848876953,-0.362701416015625
524,polar,historical,1879,252.9922637939453,-0.774322509765625
525,polar,historical,1880,252.999267578125,-0.7673187255859375
526,polar,historical,1881,253.14170837402344,-0.6248779296875
527,polar,historical,1882,252.92503356933594,-0.841552734375
528,polar,historical,1883,252.9805145263672,-0.78607177734375
529,polar,historical,1884,253.09735107421875,-0.6692352294921875
530,polar,historical,1885,252.65721130371094,-1.109375
531,polar,historical,1886,252.6710205078125,-1.0955657958984375
532,polar,historical,1887,253.1529083251953,-0.613677978515625
533,polar,historical,1888,252.7271270751953,-1.039459228515625
534,polar,historical,1889,253.1481475830078,-0.618438720703125
535,polar,historical,1890,253.29103088378906,-0.475555419921875
536,polar,historical,1891,253.0160369873047,-0.75054931640625
537,polar,historical,1892,252.87937927246094,-0.88720703125
538,polar,historical,1893,253.1509246826172,-0.61566162109375
539,polar,historical,1894,252.90586853027344,-0.8607177734375
540,polar,historical,1895,252.80384826660156,-0.962738037109375
541,polar,historical,1896,252.98509216308594,-0.781494140625
542,polar,historical,1897,253.2623748779297,-0.50421142578125
543,polar,historical,1898,253.3280029296875,-0.4385833740234375
544,polar,historical,1899,253.69415283203125,-0.0724334716796875
545,polar,historical,1900,253.07835388183594,-0.688232421875
546,polar,historical,1901,253.1246337890625,-0.6419525146484375
547,polar,historical,1902,252.73899841308594,-1.027587890625
548,polar,historical,1903,253.16481018066406,-0.601776123046875
549,polar,historical,1904,253.14805603027344,-0.6185302734375
550,polar,historical,1905,253.07232666015625,-0.6942596435546875
